region,sexe,mstat,age_grp,nbr_indv,mean_rev,mean_banked,empl_formel,proprio_titre,proprio_sans,locataire,autre_logement,assurance
GONTOUGO,Féminin,Marié(e) polygame,55-64,7,0,.2857143,0,.2857143,.42857143,.14285715,.14285715,0
GONTOUGO,Féminin,Union libre,55-64,2,0,0,0,0,1,0,0,0
GONTOUGO,Féminin,Veuf(ve),55-64,24,6868.9985,.25,0,.041666668,.5,0,.45833334,.083333336
GONTOUGO,Féminin,Divorcé(e),55-64,1,0,1,0,0,1,0,0,0
GONTOUGO,Féminin,Séparé,55-64,2,26548.143,0,0,0,0,0,1,0
GONTOUGO,Masculin,Marié(e) monogame,65+,8,0,.375,0,0,.5,.375,.125,0
GONTOUGO,Masculin,Marié(e) polygame,65+,3,0,0,0,0,1,0,0,0
GONTOUGO,Masculin,Union libre,65+,1,0,1,0,0,1,0,0,0
GONTOUGO,Masculin,Veuf(ve),65+,3,0,.33333334,0,0,.66666669,0,.33333334,0
GONTOUGO,Féminin,Célibataire,65+,2,0,0,0,0,1,0,0,0
GONTOUGO,Féminin,Marié(e) monogame,65+,3,0,.66666669,0,0,.66666669,0,.33333334,0
GONTOUGO,Féminin,Marié(e) polygame,65+,2,0,0,0,0,1,0,0,0
GONTOUGO,Féminin,Veuf(ve),65+,27,0,.2962963,0,.22222222,.48148149,0,.2962963,0
SAN-PEDRO,Masculin,Célibataire,0-14,465,1068.7437,0,0,.41075268,.23225807,.19569893,.16129032,.025806451
SAN-PEDRO,Féminin,Célibataire,0-14,441,74.803329,0,0,.35147393,.26984128,.19954649,.17913832,.020408163
SAN-PEDRO,Féminin,Marié(e) monogame,0-14,1,0,0,0,1,0,0,0,0
SAN-PEDRO,Masculin,Célibataire,15-24,148,16739.365,.42567569,0,.39864865,.1891892,.18243243,.22972973,.013513514
SAN-PEDRO,Masculin,Marié(e) monogame,15-24,10,31466.658,.80000001,0,.1,.40000001,.2,.30000001,0
SAN-PEDRO,Masculin,Union libre,15-24,3,46000,.66666669,0,0,.66666669,0,.33333334,0
SAN-PEDRO,Féminin,Célibataire,15-24,104,9132.4141,.31730768,0,.27884614,.1923077,.31730768,.21153846,0
SAN-PEDRO,Féminin,Marié(e) monogame,15-24,40,6474.4805,.2,0,.30000001,.22499999,.2,.27500001,0
SAN-PEDRO,Féminin,Marié(e) polygame,15-24,3,0,0,0,1,0,0,0,0
SAN-PEDRO,Féminin,Union libre,15-24,12,13720.333,.5,0,.16666667,.33333334,.33333334,.16666667,0
SAN-PEDRO,Masculin,Célibataire,25-34,46,47487.699,.47826087,0,.32608697,.15217391,.23913044,.28260869,0
SAN-PEDRO,Masculin,Marié(e) monogame,25-34,58,38600.234,.81034482,.017241379,.27586207,.22413793,.18965517,.31034482,.068965517
SAN-PEDRO,Masculin,Marié(e) polygame,25-34,1,0,1,0,1,0,0,0,0
SAN-PEDRO,Masculin,Union libre,25-34,11,42619.508,.81818181,0,.18181819,.27272728,.36363637,.18181819,0
SAN-PEDRO,Féminin,Célibataire,25-34,15,4133.3335,.60000002,0,.2,.06666667,.46666667,.26666668,0
SAN-PEDRO,Féminin,Marié(e) monogame,25-34,93,7376.1865,.3548387,0,.27956989,.32258064,.20430107,.19354838,.032258064
SAN-PEDRO,Féminin,Marié(e) polygame,25-34,28,1390.3187,.25,0,.53571427,.39285713,.035714287,.035714287,0
SAN-PEDRO,Féminin,Union libre,25-34,15,7876.2666,.46666667,0,.26666668,.46666667,.2,.06666667,0
SAN-PEDRO,Féminin,Divorcé(e),25-34,1,0,0,0,0,1,0,0,0
SAN-PEDRO,Féminin,Séparé,25-34,2,0,1,0,.5,0,.5,0,0
SAN-PEDRO,Masculin,Célibataire,35-44,17,34229.332,.70588237,0,.35294119,.17647059,.35294119,.11764706,0
SAN-PEDRO,Masculin,Marié(e) monogame,35-44,85,45417.383,.7764706,.047058824,.31764707,.27058825,.21176471,.2,.070588239
SAN-PEDRO,Masculin,Marié(e) polygame,35-44,8,0,.625,0,.25,.625,.125,0,0
SAN-PEDRO,Masculin,Union libre,35-44,16,16968.75,.625,0,.25,.375,.375,0,0
SAN-PEDRO,Féminin,Célibataire,35-44,13,11538.462,.53846157,.07692308,.23076923,.07692308,.30769232,.38461539,0
SAN-PEDRO,Féminin,Marié(e) monogame,35-44,62,17021,.5,0,.33870968,.16129032,.25806451,.24193548,.096774191
SAN-PEDRO,Féminin,Marié(e) polygame,35-44,26,1726.0175,.23076923,0,.57692307,.26923078,.03846154,.11538462,0
SAN-PEDRO,Féminin,Union libre,35-44,9,2222.2222,.44444445,0,.44444445,.11111111,.33333334,.11111111,.11111111
SAN-PEDRO,Féminin,Veuf(ve),35-44,6,8312.0986,.33333334,0,.5,.16666667,.16666667,.16666667,0
SAN-PEDRO,Féminin,Divorcé(e),35-44,2,0,1,0,0,.5,0,.5,0
SAN-PEDRO,Masculin,Célibataire,45-54,8,65178.438,.625,.125,.25,0,.5,.25,.125
SAN-PEDRO,Masculin,Marié(e) monogame,45-54,49,42057.906,.73469388,0,.34693879,.18367347,.20408164,.26530612,.12244898
SAN-PEDRO,Masculin,Marié(e) polygame,45-54,17,10588.235,.70588237,0,.64705884,.23529412,0,.11764706,0
SAN-PEDRO,Masculin,Union libre,45-54,5,20761.123,.80000001,0,.60000002,.40000001,0,0,0
SAN-PEDRO,Masculin,Veuf(ve),45-54,2,20000,0,0,0,.5,0,.5,0
SAN-PEDRO,Masculin,Divorcé(e),45-54,1,0,1,0,0,0,0,1,0
SAN-PEDRO,Féminin,Célibataire,45-54,4,60250,.5,0,0,0,.25,.75,0
SAN-PEDRO,Féminin,Marié(e) monogame,45-54,36,2589.2483,.41666666,0,.5,.22222222,.11111111,.16666667,.083333336
SAN-PEDRO,Féminin,Marié(e) polygame,45-54,12,0,.41666666,0,.66666669,.33333334,0,0,0
SAN-PEDRO,Féminin,Union libre,45-54,1,0,1,0,0,1,0,0,0
SAN-PEDRO,Féminin,Veuf(ve),45-54,8,0,.125,0,.125,.375,.25,.25,0
SAN-PEDRO,Masculin,Marié(e) monogame,55-64,41,42993.512,.65853661,.024390243,.46341464,.21951219,.24390244,.073170729,.12195122
SAN-PEDRO,Masculin,Marié(e) polygame,55-64,15,6666.6665,.73333335,0,.60000002,.40000001,0,0,0
SAN-PEDRO,Masculin,Union libre,55-64,2,52500,1,0,0,.5,0,.5,.5
SAN-PEDRO,Masculin,Veuf(ve),55-64,3,0,.66666669,0,.66666669,.33333334,0,0,0
SAN-PEDRO,Masculin,Divorcé(e),55-64,2,0,.5,0,0,1,0,0,0
SAN-PEDRO,Féminin,Célibataire,55-64,2,0,0,0,.5,0,0,.5,0
SAN-PEDRO,Féminin,Marié(e) monogame,55-64,11,8648.0361,.36363637,0,.63636363,.27272728,.090909094,0,0
SAN-PEDRO,Féminin,Marié(e) polygame,55-64,5,0,.80000001,0,.2,.80000001,0,0,0
SAN-PEDRO,Féminin,Union libre,55-64,1,0,0,0,0,1,0,0,0
SAN-PEDRO,Féminin,Veuf(ve),55-64,6,0,.66666669,0,.66666669,.16666667,.16666667,0,0
SAN-PEDRO,Féminin,Divorcé(e),55-64,2,0,.5,0,1,0,0,0,0
SAN-PEDRO,Masculin,Marié(e) monogame,65+,15,9134.2666,.66666669,0,.60000002,.2,.13333334,.06666667,0
SAN-PEDRO,Masculin,Marié(e) polygame,65+,1,0,1,0,1,0,0,0,0
SAN-PEDRO,Masculin,Veuf(ve),65+,2,30000,.5,0,.5,0,.5,0,0
SAN-PEDRO,Féminin,Célibataire,65+,1,0,1,0,1,0,0,0,0
SAN-PEDRO,Féminin,Marié(e) monogame,65+,3,20000,.66666669,.33333334,1,0,0,0,0
SAN-PEDRO,Féminin,Veuf(ve),65+,7,0,.14285715,0,.85714287,0,0,.14285715,0
SAN-PEDRO,Féminin,Divorcé(e),65+,1,0,0,0,0,0,0,1,0
SAN-PEDRO,Féminin,Séparé,65+,2,0,0,0,.5,0,0,.5,0
KABADOUGOU,Masculin,Célibataire,0-14,396,118.36446,0,0,.15909091,.55050504,.04040404,.25,.017676767
KABADOUGOU,Féminin,Célibataire,0-14,349,0,0,0,.13180515,.53868192,.060171921,.26934096,.025787966
KABADOUGOU,Masculin,Célibataire,15-24,91,2423.0769,.18681319,.010989011,.23076923,.49450549,.065934069,.20879121,.021978023
KABADOUGOU,Masculin,Marié(e) monogame,15-24,2,0,.5,0,0,.5,.5,0,0
KABADOUGOU,Masculin,Union libre,15-24,1,0,1,0,0,0,0,1,0
KABADOUGOU,Féminin,Célibataire,15-24,56,0,.21428572,0,.23214285,.48214287,.14285715,.14285715,.035714287
KABADOUGOU,Féminin,Marié(e) monogame,15-24,36,1111.1111,.3611111,0,.083333336,.5,.083333336,.33333334,0
KABADOUGOU,Féminin,Marié(e) polygame,15-24,10,0,.1,0,0,.80000001,0,.2,0
KABADOUGOU,Féminin,Union libre,15-24,1,0,0,0,0,0,0,1,0
KABADOUGOU,Masculin,Célibataire,25-34,19,21763.158,.7368421,0,.21052632,.52631581,.052631579,.21052632,.052631579
KABADOUGOU,Masculin,Marié(e) monogame,25-34,42,27951.09,.64285713,.023809524,.14285715,.42857143,.071428575,.35714287,.023809524
KABADOUGOU,Masculin,Marié(e) polygame,25-34,4,0,1,0,0,1,0,0,0
KABADOUGOU,Féminin,Célibataire,25-34,4,76250,.75,.25,.25,.25,.25,.25,.25
KABADOUGOU,Féminin,Marié(e) monogame,25-34,50,919.68909,.30000001,0,.1,.54000002,.059999999,.30000001,.02
KABADOUGOU,Féminin,Marié(e) polygame,25-34,30,0,.40000001,0,.13333334,.56666666,0,.30000001,.033333335
KABADOUGOU,Masculin,Célibataire,35-44,8,67875,.75,.25,0,.5,.375,.125,.25
KABADOUGOU,Masculin,Marié(e) monogame,35-44,49,29999.551,.73469388,.020408163,.040816326,.51020408,.12244898,.32653061,.040816326
KABADOUGOU,Masculin,Marié(e) polygame,35-44,18,6882.063,.83333331,0,.055555556,.6111111,0,.33333334,0
KABADOUGOU,Féminin,Célibataire,35-44,1,0,0,0,0,1,0,0,0
KABADOUGOU,Féminin,Marié(e) monogame,35-44,39,0,.38461539,0,.17948718,.56410259,.07692308,.17948718,.025641026
KABADOUGOU,Féminin,Marié(e) polygame,35-44,45,0,.26666668,0,.15555556,.66666669,.044444446,.13333334,0
KABADOUGOU,Féminin,Veuf(ve),35-44,3,0,1,0,0,.33333334,0,.66666669,0
KABADOUGOU,Masculin,Célibataire,45-54,2,50000,.5,0,0,.5,.5,0,0
KABADOUGOU,Masculin,Marié(e) monogame,45-54,29,30247.127,.68965518,.068965517,.10344828,.62068963,.13793103,.13793103,.068965517
KABADOUGOU,Masculin,Marié(e) polygame,45-54,22,12803.03,.77272725,0,.22727273,.5,.090909094,.18181819,0
KABADOUGOU,Masculin,Veuf(ve),45-54,2,158333.33,1,0,0,.5,.5,0,0
KABADOUGOU,Féminin,Célibataire,45-54,1,0,1,0,0,1,0,0,0
KABADOUGOU,Féminin,Marié(e) monogame,45-54,18,0,.3888889,0,.16666667,.44444445,.22222222,.16666667,.16666667
KABADOUGOU,Féminin,Marié(e) polygame,45-54,26,0,.26923078,0,.30769232,.61538464,.03846154,.03846154,0
KABADOUGOU,Féminin,Veuf(ve),45-54,7,0,.42857143,0,0,.42857143,0,.5714286,0
KABADOUGOU,Masculin,Marié(e) monogame,55-64,24,17413.041,.625,.083333336,.20833333,.625,.041666668,.125,.041666668
KABADOUGOU,Masculin,Marié(e) polygame,55-64,8,0,.625,0,.25,.75,0,0,0
KABADOUGOU,Masculin,Veuf(ve),55-64,1,0,0,0,0,1,0,0,0
KABADOUGOU,Féminin,Marié(e) monogame,55-64,8,0,0,0,.125,.5,.125,.25,0
KABADOUGOU,Féminin,Marié(e) polygame,55-64,8,0,.25,0,.375,.5,0,.125,0
KABADOUGOU,Féminin,Veuf(ve),55-64,14,2142.8572,.2857143,0,.21428572,.42857143,0,.35714287,0
KABADOUGOU,Masculin,Marié(e) monogame,65+,8,0,.375,0,.375,.375,.125,.125,.125
KABADOUGOU,Masculin,Marié(e) polygame,65+,10,0,.69999999,0,.5,.5,0,0,0
KABADOUGOU,Féminin,Célibataire,65+,1,0,0,0,1,0,0,0,0
KABADOUGOU,Féminin,Marié(e) polygame,65+,5,0,.2,0,.40000001,.60000002,0,0,0
KABADOUGOU,Féminin,Veuf(ve),65+,23,0,.13043478,0,.2173913,.69565219,.043478262,.043478262,0
N'ZI,Masculin,Célibataire,0-14,319,2275.9775,0,0,.16614421,.49529782,.10971787,.22884013,.021943573
N'ZI,Féminin,Célibataire,0-14,300,0,0,0,.13666667,.5,.14666666,.21666667,.029999999
N'ZI,Masculin,Célibataire,15-24,94,12383.919,.37234041,0,.20212767,.31914893,.27659574,.20212767,.021276595
N'ZI,Masculin,Marié(e) monogame,15-24,5,6000,1,0,.2,.60000002,0,.2,0
N'ZI,Masculin,Union libre,15-24,4,18333.332,.5,0,0,0,.5,.5,0
N'ZI,Féminin,Célibataire,15-24,61,409.83606,.36065573,0,.18032786,.26229507,.37704918,.18032786,.016393442
N'ZI,Féminin,Marié(e) monogame,15-24,9,0,.11111111,0,.11111111,.66666669,.11111111,.11111111,0
N'ZI,Féminin,Marié(e) polygame,15-24,1,0,1,0,0,1,0,0,0
N'ZI,Féminin,Union libre,15-24,8,0,.5,0,0,.25,.375,.375,0
N'ZI,Féminin,Veuf(ve),15-24,1,0,0,0,0,1,0,0,0
N'ZI,Masculin,Célibataire,25-34,25,22465.76,.47999999,0,.12,.51999998,.2,.16,0
N'ZI,Masculin,Marié(e) monogame,25-34,8,22520.832,.875,0,.25,.5,.25,0,0
N'ZI,Masculin,Marié(e) polygame,25-34,2,0,1,0,0,1,0,0,0
N'ZI,Masculin,Union libre,25-34,9,34607.57,.77777779,.11111111,.11111111,.22222222,.22222222,.44444445,.11111111
N'ZI,Féminin,Célibataire,25-34,22,14772.728,.5,0,.13636364,.36363637,.045454547,.45454547,.045454547
N'ZI,Féminin,Marié(e) monogame,25-34,22,6818.1816,.54545456,0,.090909094,.54545456,.22727273,.13636364,.13636364
N'ZI,Féminin,Marié(e) polygame,25-34,3,0,0,0,.33333334,.66666669,0,0,0
N'ZI,Féminin,Union libre,25-34,13,4897.5093,.38461539,0,.07692308,.15384616,.23076923,.53846157,.07692308
N'ZI,Féminin,Séparé,25-34,2,0,0,0,0,0,0,1,0
N'ZI,Masculin,Célibataire,35-44,18,8851.8516,.33333334,0,.16666667,.5,.055555556,.27777779,0
N'ZI,Masculin,Marié(e) monogame,35-44,24,36382.551,.70833331,0,.083333336,.29166666,.20833333,.41666666,.041666668
N'ZI,Masculin,Marié(e) polygame,35-44,5,28400,.60000002,0,.40000001,.60000002,0,0,0
N'ZI,Masculin,Union libre,35-44,13,38683.984,.69230771,.07692308,.07692308,.38461539,.15384616,.38461539,.07692308
N'ZI,Féminin,Célibataire,35-44,5,17000,.80000001,0,.2,.40000001,0,.40000001,0
N'ZI,Féminin,Marié(e) monogame,35-44,34,7352.9414,.44117647,.029411765,.088235296,.41176471,.23529412,.2647059,.05882353
N'ZI,Féminin,Marié(e) polygame,35-44,7,0,.5714286,0,.42857143,.42857143,0,.14285715,0
N'ZI,Féminin,Union libre,35-44,10,4866.667,.5,0,.1,.60000002,.1,.2,0
N'ZI,Féminin,Veuf(ve),35-44,2,0,1,0,0,1,0,0,0
N'ZI,Féminin,Divorcé(e),35-44,2,0,.5,0,0,.5,.5,0,0
N'ZI,Féminin,Séparé,35-44,2,0,0,0,.5,0,0,.5,0
N'ZI,Masculin,Célibataire,45-54,8,43750,.375,.125,.25,.375,.125,.25,.125
N'ZI,Masculin,Marié(e) monogame,45-54,34,23888.27,.70588237,.029411765,.14705883,.47058824,.20588236,.17647059,.088235296
N'ZI,Masculin,Union libre,45-54,7,35714.285,.85714287,.14285715,0,.71428573,.14285715,.14285715,0
N'ZI,Masculin,Veuf(ve),45-54,1,0,0,0,0,1,0,0,0
N'ZI,Masculin,Séparé,45-54,2,12500,.5,0,0,.5,0,.5,.5
N'ZI,Féminin,Célibataire,45-54,11,21363.637,.72727275,0,.090909094,.36363637,.090909094,.45454547,0
N'ZI,Féminin,Marié(e) monogame,45-54,29,1602.1223,.34482759,0,.1724138,.55172414,.034482758,.24137931,0
N'ZI,Féminin,Marié(e) polygame,45-54,7,0,.2857143,0,0,.71428573,0,.2857143,0
N'ZI,Féminin,Union libre,45-54,4,0,.25,0,0,1,0,0,0
N'ZI,Féminin,Veuf(ve),45-54,7,0,.42857143,0,0,.71428573,.2857143,0,.14285715
N'ZI,Féminin,Divorcé(e),45-54,4,0,.5,0,0,.25,0,.75,0
N'ZI,Féminin,Séparé,45-54,2,0,0,0,0,.5,0,.5,0
N'ZI,Masculin,Célibataire,55-64,5,0,.60000002,0,.2,.80000001,0,0,0
N'ZI,Masculin,Marié(e) monogame,55-64,18,3333.3333,.27777779,0,.11111111,.6111111,.055555556,.22222222,.11111111
N'ZI,Masculin,Marié(e) polygame,55-64,7,0,.5714286,0,.2857143,.5714286,0,.14285715,0
N'ZI,Masculin,Union libre,55-64,2,0,1,0,0,1,0,0,0
N'ZI,Masculin,Veuf(ve),55-64,4,0,.5,0,.25,.5,0,.25,.25
N'ZI,Masculin,Divorcé(e),55-64,3,0,.33333334,0,0,.66666669,0,.33333334,0
N'ZI,Masculin,Séparé,55-64,1,0,0,0,0,1,0,0,0
N'ZI,Féminin,Célibataire,55-64,8,0,.375,0,.375,.375,.125,.125,0
N'ZI,Féminin,Marié(e) monogame,55-64,16,2936.1101,.5625,0,.125,.5625,.0625,.25,.0625
N'ZI,Féminin,Marié(e) polygame,55-64,8,0,.25,0,.25,.75,0,0,0
N'ZI,Féminin,Veuf(ve),55-64,22,0,.40909091,0,.22727273,.45454547,.090909094,.22727273,0
N'ZI,Féminin,Divorcé(e),55-64,6,0,.16666667,0,.16666667,.16666667,0,.66666669,0
N'ZI,Féminin,Séparé,55-64,2,0,.5,0,0,.5,0,.5,0
N'ZI,Masculin,Célibataire,65+,2,0,0,0,0,.5,0,.5,0
N'ZI,Masculin,Marié(e) monogame,65+,21,0,.66666669,0,.19047619,.71428573,.047619049,.047619049,.047619049
N'ZI,Masculin,Marié(e) polygame,65+,5,55848.801,.40000001,0,.2,.60000002,0,.2,.2
N'ZI,Masculin,Union libre,65+,2,0,0,0,.5,.5,0,0,0
N'ZI,Masculin,Veuf(ve),65+,12,0,.25,0,0,.66666669,.083333336,.25,.083333336
N'ZI,Masculin,Divorcé(e),65+,1,0,0,0,1,0,0,0,0
N'ZI,Masculin,Séparé,65+,2,0,.5,0,0,.5,0,.5,0
N'ZI,Féminin,Célibataire,65+,4,0,.5,0,.25,.75,0,0,0
N'ZI,Féminin,Marié(e) monogame,65+,11,0,.36363637,0,.36363637,.54545456,0,.090909094,0
N'ZI,Féminin,Marié(e) polygame,65+,2,0,0,0,0,1,0,0,0
N'ZI,Féminin,Union libre,65+,2,0,0,0,.5,.5,0,0,0
N'ZI,Féminin,Veuf(ve),65+,46,0,.065217391,0,.13043478,.5869565,.043478262,.23913044,.021739131
N'ZI,Féminin,Divorcé(e),65+,4,0,.25,0,0,.75,.25,0,0
MARAHOUE,Masculin,Célibataire,0-14,602,0,0,0,.24584718,.48504984,.098006643,.17109634,.0099667776
MARAHOUE,Féminin,Célibataire,0-14,611,0,0,0,.2782324,.45008183,.10474632,.16693944,.01309329
MARAHOUE,Masculin,Célibataire,15-24,179,5103.3042,.43016759,0,.29050279,.40223464,.17318435,.13407822,.005586592
MARAHOUE,Masculin,Marié(e) monogame,15-24,8,8750,.5,0,.25,.5,.125,.125,0
MARAHOUE,Masculin,Marié(e) polygame,15-24,1,0,1,0,0,1,0,0,0
MARAHOUE,Masculin,Union libre,15-24,5,13000,.80000001,0,0,.60000002,.2,.2,0
MARAHOUE,Féminin,Célibataire,15-24,117,2262.4397,.41880342,0,.2905983,.33333334,.2905983,.085470088,.025641026
MARAHOUE,Féminin,Marié(e) monogame,15-24,41,3455.6521,.29268292,0,.073170729,.41463414,.12195122,.39024389,0
MARAHOUE,Féminin,Marié(e) polygame,15-24,7,0,.2857143,0,.2857143,.71428573,0,0,0
MARAHOUE,Féminin,Union libre,15-24,15,4333.3335,.53333336,0,.13333334,.26666668,.26666668,.33333334,0
MARAHOUE,Masculin,Célibataire,25-34,44,18213.752,.77272725,0,.15909091,.5,.13636364,.20454545,0
MARAHOUE,Masculin,Marié(e) monogame,25-34,41,20982.748,.85365856,0,.12195122,.2682927,.17073171,.43902439,0
MARAHOUE,Masculin,Marié(e) polygame,25-34,2,0,.5,0,0,1,0,0,0
MARAHOUE,Masculin,Union libre,25-34,19,15100.877,.7368421,0,.10526316,.21052632,.15789473,.52631581,.052631579
MARAHOUE,Masculin,Divorcé(e),25-34,1,0,1,0,1,0,0,0,0
MARAHOUE,Féminin,Célibataire,25-34,33,8268.1982,.69696969,0,.12121212,.42424244,.24242425,.21212122,.060606062
MARAHOUE,Féminin,Marié(e) monogame,25-34,71,1685.9155,.49295774,0,.23943663,.3943662,.15492958,.21126761,.028169014
MARAHOUE,Féminin,Marié(e) polygame,25-34,22,0,.27272728,0,.27272728,.54545456,.090909094,.090909094,0
MARAHOUE,Féminin,Union libre,25-34,18,9217.4707,.3888889,0,.11111111,.3888889,.055555556,.44444445,.055555556
MARAHOUE,Féminin,Divorcé(e),25-34,1,0,1,0,0,0,0,1,0
MARAHOUE,Féminin,Séparé,25-34,1,0,1,0,0,0,0,1,0
MARAHOUE,Masculin,Célibataire,35-44,12,12930.556,.75,0,.5,.25,.083333336,.16666667,0
MARAHOUE,Masculin,Marié(e) monogame,35-44,95,16270.235,.85263157,.021052632,.16842106,.54736841,.10526316,.17894737,.042105265
MARAHOUE,Masculin,Marié(e) polygame,35-44,17,12745.099,.94117647,0,.29411766,.58823532,.05882353,.05882353,.05882353
MARAHOUE,Masculin,Union libre,35-44,13,25384.615,.69230771,0,.15384616,.38461539,.23076923,.23076923,0
MARAHOUE,Masculin,Veuf(ve),35-44,1,0,1,0,0,1,0,0,0
MARAHOUE,Féminin,Célibataire,35-44,15,43657.816,.73333335,.06666667,.13333334,.33333334,.13333334,.40000001,0
MARAHOUE,Féminin,Marié(e) monogame,35-44,83,3799.1968,.51807231,.012048192,.20481928,.49397591,.15662651,.14457831,.024096385
MARAHOUE,Féminin,Marié(e) polygame,35-44,43,0,.37209302,0,.39534885,.41860464,.069767445,.11627907,.023255814
MARAHOUE,Féminin,Union libre,35-44,8,0,.5,0,.125,.5,.25,.125,0
MARAHOUE,Féminin,Veuf(ve),35-44,2,0,.5,0,.5,.5,0,0,0
MARAHOUE,Féminin,Séparé,35-44,3,0,1,0,.66666669,0,0,.33333334,0
MARAHOUE,Masculin,Célibataire,45-54,4,20500,.5,0,0,0,.25,.75,0
MARAHOUE,Masculin,Marié(e) monogame,45-54,44,19696.971,.84090906,.022727273,.18181819,.40909091,.20454545,.20454545,.022727273
MARAHOUE,Masculin,Marié(e) polygame,45-54,20,20809.609,.85000002,0,.30000001,.40000001,.15000001,.15000001,0
MARAHOUE,Masculin,Union libre,45-54,4,5000,1,0,.25,.75,0,0,0
MARAHOUE,Masculin,Divorcé(e),45-54,1,0,1,0,1,0,0,0,0
MARAHOUE,Masculin,Séparé,45-54,1,0,1,0,0,1,0,0,0
MARAHOUE,Féminin,Célibataire,45-54,15,0,.66666669,0,.26666668,.40000001,.13333334,.2,0
MARAHOUE,Féminin,Marié(e) monogame,45-54,44,11818.182,.61363637,0,.29545453,.52272725,.11363637,.06818182,0
MARAHOUE,Féminin,Marié(e) polygame,45-54,19,0,.36842105,0,.21052632,.63157892,0,.15789473,.052631579
MARAHOUE,Féminin,Union libre,45-54,4,0,.5,0,0,.75,0,.25,0
MARAHOUE,Féminin,Veuf(ve),45-54,15,12179.442,.53333336,0,.33333334,.46666667,.13333334,.06666667,0
MARAHOUE,Féminin,Séparé,45-54,2,23000,.5,0,0,0,.5,.5,0
MARAHOUE,Masculin,Célibataire,55-64,1,0,1,0,0,0,0,1,0
MARAHOUE,Masculin,Marié(e) monogame,55-64,47,12198.582,.80851066,.021276595,.29787233,.5106383,.12765957,.063829787,0
MARAHOUE,Masculin,Marié(e) polygame,55-64,12,6680.5552,.58333331,0,.33333334,.5,0,.16666667,.083333336
MARAHOUE,Masculin,Union libre,55-64,5,0,.80000001,0,0,.80000001,0,.2,0
MARAHOUE,Masculin,Séparé,55-64,1,0,0,0,0,1,0,0,0
MARAHOUE,Féminin,Célibataire,55-64,6,0,.83333331,0,.16666667,.5,.16666667,.16666667,0
MARAHOUE,Féminin,Marié(e) monogame,55-64,26,0,.53846157,0,.26923078,.57692307,.03846154,.11538462,.03846154
MARAHOUE,Féminin,Marié(e) polygame,55-64,19,0,.36842105,0,.36842105,.47368422,0,.15789473,0
MARAHOUE,Féminin,Union libre,55-64,1,0,0,0,0,1,0,0,0
MARAHOUE,Féminin,Veuf(ve),55-64,20,1500,.75,0,.30000001,.30000001,.1,.30000001,0
MARAHOUE,Féminin,Divorcé(e),55-64,2,0,1,0,0,1,0,0,0
MARAHOUE,Féminin,Séparé,55-64,2,0,1,0,.5,0,.5,0,0
MARAHOUE,Masculin,Célibataire,65+,2,0,0,0,0,1,0,0,0
MARAHOUE,Masculin,Marié(e) monogame,65+,31,0,.77419353,0,.38709676,.51612902,.064516127,.032258064,.096774191
MARAHOUE,Masculin,Marié(e) polygame,65+,12,0,.41666666,0,.33333334,.58333331,0,.083333336,.083333336
MARAHOUE,Masculin,Veuf(ve),65+,4,0,.5,0,.5,.25,.25,0,0
MARAHOUE,Féminin,Célibataire,65+,4,0,.5,0,.25,.5,0,.25,.25
MARAHOUE,Féminin,Marié(e) monogame,65+,5,0,.60000002,0,.40000001,.2,.40000001,0,0
MARAHOUE,Féminin,Marié(e) polygame,65+,6,0,.33333334,0,.16666667,.66666669,0,.16666667,0
MARAHOUE,Féminin,Veuf(ve),65+,23,0,.30434781,0,.26086956,.52173913,0,.2173913,0
SUD-COMOE,Masculin,Célibataire,0-14,462,167.04239,0,0,.25974026,.27272728,.2034632,.26406926,.032467533
SUD-COMOE,Féminin,Célibataire,0-14,417,71.942444,0,0,.27098322,.24940048,.24940048,.23021583,.050359711
SUD-COMOE,Masculin,Célibataire,15-24,140,8809.6494,.25,0,.32142857,.19285715,.25714287,.22857143,.064285718
SUD-COMOE,Masculin,Marié(e) monogame,15-24,2,61666.664,0,0,0,.5,.5,0,0
SUD-COMOE,Féminin,Célibataire,15-24,133,864.66168,.21804512,0,.30827066,.18796992,.32330826,.18045112,.022556391
SUD-COMOE,Féminin,Marié(e) monogame,15-24,25,2200,.23999999,0,.16,.36000001,.31999999,.16,.039999999
SUD-COMOE,Féminin,Marié(e) polygame,15-24,1,0,0,0,0,0,0,1,0
SUD-COMOE,Féminin,Union libre,15-24,4,0,0,.25,.25,0,.5,.25,0
SUD-COMOE,Masculin,Célibataire,25-34,36,73673.531,.3888889,.055555556,.33333334,.055555556,.33333334,.27777779,.083333336
SUD-COMOE,Masculin,Marié(e) monogame,25-34,43,42071.008,.53488374,.023255814,.1627907,.3255814,.27906978,.23255815,.046511628
SUD-COMOE,Masculin,Marié(e) polygame,25-34,1,50000,0,0,0,0,1,0,0
SUD-COMOE,Masculin,Union libre,25-34,8,119138.52,.625,0,.125,0,.625,.25,.125
SUD-COMOE,Féminin,Célibataire,25-34,34,15800.745,.47058824,0,.23529412,.05882353,.38235295,.32352942,.11764706
SUD-COMOE,Féminin,Marié(e) monogame,25-34,95,8624.126,.37894738,0,.2,.28421053,.23157895,.28421053,.031578947
SUD-COMOE,Féminin,Marié(e) polygame,25-34,15,2888.8889,.13333334,0,.40000001,.26666668,.13333334,.2,0
